service_date,origin_hub_id,destination_hub_id,final_service_units
22-08-2023,28,47,1015
22-08-2023,47,3,1210
22-08-2023,45,5,1240
22-08-2023,36,37,84
22-08-2023,46,47,1895
22-08-2023,5,45,1590
22-08-2023,46,20,1350
22-08-2023,3,47,1145
22-08-2023,20,46,1645
22-08-2023,19,2,930
22-08-2023,27,36,840
22-08-2023,14,30,1260
22-08-2023,45,39,780
22-08-2023,39,45,1228
22-08-2023,36,41,84
22-08-2023,2,21,875
22-08-2023,8,47,1285
22-08-2023,47,6,1215
22-08-2023,41,36,52
22-08-2023,2,1,1180
22-08-2023,37,36,34
22-08-2023,47,30,1055
22-08-2023,47,8,800
22-08-2023,22,36,980
22-08-2023,6,47,1265
22-08-2023,46,33,965
22-08-2023,45,44,855
22-08-2023,33,46,1285
22-08-2023,21,2,1375
22-08-2023,36,22,945
22-08-2023,2,14,925
22-08-2023,1,2,1180
22-08-2023,17,23,1145
22-08-2023,4,29,1025
22-08-2023,2,24,955
22-08-2023,44,45,1260
22-08-2023,47,10,835
22-08-2023,38,36,605
22-08-2023,19,30,775
23-08-2023,45,46,2868
23-08-2023,46,45,3570
23-08-2023,45,47,3138
23-08-2023,47,45,2582
23-08-2023,46,9,4245
23-08-2023,9,46,3567
23-08-2023,46,48,3441
23-08-2023,48,46,4293
23-08-2023,45,9,2727
23-08-2023,9,45,2904
23-08-2023,47,5,2634
23-08-2023,5,47,1917
23-08-2023,46,44,1652
23-08-2023,46,35,1644
23-08-2023,45,28,1784
23-08-2023,35,46,2060
23-08-2023,44,46,1896
23-08-2023,2,40,1564
23-08-2023,11,36,1080
23-08-2023,19,32,2212
23-08-2023,36,11,932
23-08-2023,28,45,1276
23-08-2023,2,30,1692
23-08-2023,40,2,1264
23-08-2023,30,2,1272
23-08-2023,32,19,1316
23-08-2023,12,36,932
23-08-2023,47,43,2748
23-08-2023,13,23,1388
23-08-2023,36,7,688
23-08-2023,43,47,2108
23-08-2023,7,36,692
23-08-2023,36,12,824
23-08-2023,46,18,1320
23-08-2023,18,46,1680
23-08-2023,45,48,1348
23-08-2023,45,42,1308
23-08-2023,23,25,492
23-08-2023,48,45,1520
23-08-2023,42,45,1284
23-08-2023,2,47,1315
23-08-2023,3,45,1456
23-08-2023,46,15,1296
23-08-2023,45,34,2035
23-08-2023,47,2,1080
23-08-2023,34,45,780
23-08-2023,47,28,1250
23-08-2023,45,3,1808
23-08-2023,47,46,1305
23-08-2023,2,16,1125
23-08-2023,25,23,472
23-08-2023,46,26,1705
23-08-2023,36,27,1056
23-08-2023,16,2,875
23-08-2023,23,13,1235
23-08-2023,2,31,1148
23-08-2023,26,46,1500
23-08-2023,31,2,884
23-08-2023,15,46,1592
23-08-2023,30,14,1072
23-08-2023,2,19,2000
23-08-2023,28,47,955
23-08-2023,47,3,1585
23-08-2023,45,5,1605
23-08-2023,36,37,114
23-08-2023,46,47,1840
23-08-2023,5,45,1310
23-08-2023,46,20,1240
23-08-2023,3,47,1245
23-08-2023,20,46,1630
23-08-2023,19,2,950
23-08-2023,27,36,960
23-08-2023,14,30,1155
23-08-2023,45,39,1056
23-08-2023,39,45,916
23-08-2023,36,41,128
23-08-2023,2,21,1155
23-08-2023,8,47,970
23-08-2023,47,6,1670
23-08-2023,41,36,16
23-08-2023,2,1,1110
23-08-2023,37,36,38
23-08-2023,47,30,1325
23-08-2023,47,8,1280
23-08-2023,22,36,790
23-08-2023,6,47,1255
23-08-2023,46,33,770
23-08-2023,45,44,850
23-08-2023,33,46,1095
23-08-2023,21,2,1010
23-08-2023,36,22,825
23-08-2023,2,14,955
23-08-2023,1,2,1110
23-08-2023,17,23,1200
23-08-2023,4,29,675
23-08-2023,2,24,825
23-08-2023,44,45,1150
23-08-2023,47,10,1005
23-08-2023,38,36,475
23-08-2023,19,30,680
24-08-2023,45,46,4244
24-08-2023,46,45,3032
24-08-2023,45,47,4446
24-08-2023,47,45,2844
24-08-2023,46,9,4797
24-08-2023,9,46,3129
24-08-2023,46,48,4668
24-08-2023,48,46,2874
24-08-2023,45,9,3318
24-08-2023,9,45,1980
24-08-2023,47,5,2832
24-08-2023,5,47,1839
24-08-2023,46,44,2176
24-08-2023,46,35,2392
24-08-2023,45,28,2656
24-08-2023,35,46,1448
24-08-2023,44,46,1188
24-08-2023,2,40,1720
24-08-2023,11,36,1060
24-08-2023,19,32,2320
24-08-2023,36,11,1452
24-08-2023,28,45,1140
24-08-2023,2,30,1984
24-08-2023,40,2,1544
24-08-2023,30,2,1184
24-08-2023,32,19,1260
24-08-2023,12,36,1080
24-08-2023,47,43,2880
24-08-2023,13,23,1296
24-08-2023,36,7,864
24-08-2023,43,47,1580
24-08-2023,7,36,736
24-08-2023,36,12,876
24-08-2023,46,18,1892
24-08-2023,18,46,1420
24-08-2023,45,48,1904
24-08-2023,45,42,2028
24-08-2023,23,25,460
24-08-2023,48,45,1092
24-08-2023,42,45,1144
24-08-2023,2,47,1420
24-08-2023,3,45,992
24-08-2023,46,15,1688
24-08-2023,45,34,3045
24-08-2023,47,2,1655
24-08-2023,34,45,1115
24-08-2023,47,28,1300
24-08-2023,45,3,1912
24-08-2023,47,46,1495
24-08-2023,2,16,1285
24-08-2023,25,23,448
24-08-2023,46,26,1820
24-08-2023,36,27,1000
24-08-2023,16,2,1040
24-08-2023,23,13,1330
24-08-2023,2,31,1056
24-08-2023,26,46,1595
24-08-2023,31,2,808
24-08-2023,15,46,1052
24-08-2023,30,14,1340
24-08-2023,2,19,2335
24-08-2023,28,47,1090
24-08-2023,47,3,1310
24-08-2023,45,5,2025
24-08-2023,36,37,93
24-08-2023,46,47,1965
24-08-2023,5,45,1060
24-08-2023,46,20,1355
24-08-2023,3,47,950
24-08-2023,20,46,1350
24-08-2023,19,2,905
24-08-2023,27,36,960
24-08-2023,14,30,1305
24-08-2023,45,39,1732
24-08-2023,39,45,880
24-08-2023,36,41,76
24-08-2023,2,21,1220
24-08-2023,8,47,955
24-08-2023,47,6,1385
24-08-2023,41,36,80
24-08-2023,2,1,1335
24-08-2023,37,36,50
24-08-2023,47,30,1230
24-08-2023,47,8,1185
24-08-2023,22,36,770
24-08-2023,6,47,905
24-08-2023,46,33,1040
24-08-2023,45,44,1610
24-08-2023,33,46,650
24-08-2023,21,2,1095
24-08-2023,36,22,775
24-08-2023,2,14,980
24-08-2023,1,2,1070
24-08-2023,17,23,1040
24-08-2023,4,29,905
24-08-2023,2,24,1010
24-08-2023,44,45,800
24-08-2023,47,10,1115
24-08-2023,38,36,510
24-08-2023,19,30,785
25-08-2023,45,46,4324
25-08-2023,46,45,3654
25-08-2023,45,47,5038
25-08-2023,47,45,3332
25-08-2023,46,9,6552
25-08-2023,9,46,4149
25-08-2023,46,48,5826
25-08-2023,48,46,3138
25-08-2023,45,9,3747
25-08-2023,9,45,2790
25-08-2023,47,5,3612
25-08-2023,5,47,1881
25-08-2023,46,44,3428
25-08-2023,46,35,4676
25-08-2023,45,28,3256
25-08-2023,35,46,1264
25-08-2023,44,46,1600
25-08-2023,2,40,2788
25-08-2023,11,36,1276
25-08-2023,19,32,3496
25-08-2023,36,11,2132
25-08-2023,28,45,1076
25-08-2023,2,30,3244
25-08-2023,40,2,1692
25-08-2023,30,2,2536
25-08-2023,32,19,1808
25-08-2023,12,36,1736
25-08-2023,47,43,3316
25-08-2023,13,23,1988
25-08-2023,36,7,960
25-08-2023,43,47,3076
25-08-2023,7,36,1160
25-08-2023,36,12,1712
25-08-2023,46,18,2404
25-08-2023,18,46,1276
25-08-2023,45,48,1740
25-08-2023,45,42,2248
25-08-2023,23,25,512
25-08-2023,48,45,1356
25-08-2023,42,45,1568
25-08-2023,2,47,1990
25-08-2023,3,45,1128
25-08-2023,46,15,2500
25-08-2023,45,34,4095
25-08-2023,47,2,1775
25-08-2023,34,45,2135
25-08-2023,47,28,1800
25-08-2023,45,3,1828
25-08-2023,47,46,1885
25-08-2023,2,16,2090
25-08-2023,25,23,684
25-08-2023,46,26,1860
25-08-2023,36,27,1288
25-08-2023,16,2,1300
25-08-2023,23,13,2175
25-08-2023,2,31,1700
25-08-2023,26,46,1685
25-08-2023,31,2,1244
25-08-2023,15,46,1156
25-08-2023,30,14,2096
25-08-2023,2,19,3435
25-08-2023,28,47,1045
25-08-2023,47,3,1650
25-08-2023,45,5,2505
25-08-2023,36,37,216
25-08-2023,46,47,2325
25-08-2023,5,45,1570
25-08-2023,46,20,2060
25-08-2023,3,47,1025
25-08-2023,20,46,1460
25-08-2023,19,2,1435
25-08-2023,27,36,845
25-08-2023,14,30,1690
25-08-2023,45,39,1672
25-08-2023,39,45,972
25-08-2023,36,41,100
25-08-2023,2,21,1890
25-08-2023,8,47,985
25-08-2023,47,6,2235
25-08-2023,41,36,16
25-08-2023,2,1,1755
25-08-2023,37,36,60
25-08-2023,47,30,1780
25-08-2023,47,8,1705
25-08-2023,22,36,1660
25-08-2023,6,47,1105
25-08-2023,46,33,2235
25-08-2023,45,44,1165
25-08-2023,33,46,1040
25-08-2023,21,2,1170
25-08-2023,36,22,1320
25-08-2023,2,14,1670
25-08-2023,1,2,1180
25-08-2023,17,23,1425
25-08-2023,4,29,1295
25-08-2023,2,24,1600
25-08-2023,44,45,1010
25-08-2023,47,10,1250
25-08-2023,38,36,685
25-08-2023,19,30,1005
26-08-2023,45,46,3478
26-08-2023,46,45,3052
26-08-2023,45,47,3626
26-08-2023,47,45,3172
26-08-2023,46,9,4365
26-08-2023,9,46,4836
26-08-2023,46,48,4998
26-08-2023,48,46,3204
26-08-2023,45,9,3261
26-08-2023,9,45,2799
26-08-2023,47,5,3789
26-08-2023,5,47,2580
26-08-2023,46,44,3036
26-08-2023,46,35,3152
26-08-2023,45,28,2192
26-08-2023,35,46,1756
26-08-2023,44,46,2160
26-08-2023,2,40,2120
26-08-2023,11,36,1156
26-08-2023,19,32,4788
26-08-2023,36,11,1964
26-08-2023,28,45,1436
26-08-2023,2,30,3824
26-08-2023,40,2,2028
26-08-2023,30,2,2972
26-08-2023,32,19,2216
26-08-2023,12,36,1680
26-08-2023,47,43,3104
26-08-2023,13,23,1876
26-08-2023,36,7,1140
26-08-2023,43,47,3516
26-08-2023,7,36,1020
26-08-2023,36,12,1612
26-08-2023,46,18,1808
26-08-2023,18,46,1544
26-08-2023,45,48,1680
26-08-2023,45,42,1512
26-08-2023,23,25,504
26-08-2023,48,45,1552
26-08-2023,42,45,1480
26-08-2023,2,47,1460
26-08-2023,3,45,1332
26-08-2023,46,15,2028
26-08-2023,45,34,2515
26-08-2023,47,2,1200
26-08-2023,34,45,2350
26-08-2023,47,28,1410
26-08-2023,45,3,1540
26-08-2023,47,46,2125
26-08-2023,2,16,1740
26-08-2023,25,23,596
26-08-2023,46,26,1650
26-08-2023,36,27,1376
26-08-2023,16,2,1250
26-08-2023,23,13,2005
26-08-2023,2,31,912
26-08-2023,26,46,1890
26-08-2023,31,2,1212
26-08-2023,15,46,1492
26-08-2023,30,14,1436
26-08-2023,2,19,3185
26-08-2023,28,47,1060
26-08-2023,47,3,1645
26-08-2023,45,5,1990
26-08-2023,36,37,255
26-08-2023,46,47,1440
26-08-2023,5,45,1815
26-08-2023,46,20,1815
26-08-2023,3,47,1335
26-08-2023,20,46,1290
26-08-2023,19,2,1400
26-08-2023,27,36,1315
26-08-2023,14,30,1655
26-08-2023,45,39,1064
26-08-2023,39,45,996
26-08-2023,36,41,64
26-08-2023,2,21,1595
26-08-2023,8,47,1295
26-08-2023,47,6,1665
26-08-2023,41,36,144
26-08-2023,2,1,1525
26-08-2023,37,36,66
26-08-2023,47,30,2020
26-08-2023,47,8,1515
26-08-2023,22,36,1440
26-08-2023,6,47,1485
26-08-2023,46,33,1610
26-08-2023,45,44,1240
26-08-2023,33,46,785
26-08-2023,21,2,1215
26-08-2023,36,22,1550
26-08-2023,2,14,1780
26-08-2023,1,2,1355
26-08-2023,17,23,1285
26-08-2023,4,29,1275
26-08-2023,2,24,1460
26-08-2023,44,45,960
26-08-2023,47,10,1155
26-08-2023,38,36,695
26-08-2023,19,30,1015
27-08-2023,45,46,4852
27-08-2023,46,45,4946
27-08-2023,45,47,4020
27-08-2023,47,45,4808
27-08-2023,46,9,4854
27-08-2023,9,46,6114
27-08-2023,46,48,3999
27-08-2023,48,46,6282
27-08-2023,45,9,2883
27-08-2023,9,45,3930
27-08-2023,47,5,3228
27-08-2023,5,47,4800
27-08-2023,46,44,2432
27-08-2023,46,35,2396
27-08-2023,45,28,1476
27-08-2023,35,46,4612
27-08-2023,44,46,4464
27-08-2023,2,40,2152
27-08-2023,11,36,1716
27-08-2023,19,32,4656
27-08-2023,36,11,1692
27-08-2023,28,45,3232
27-08-2023,2,30,4108
27-08-2023,40,2,1648
27-08-2023,30,2,2820
27-08-2023,32,19,2296
27-08-2023,12,36,2636
27-08-2023,47,43,3244
27-08-2023,13,23,2548
27-08-2023,36,7,1124
27-08-2023,43,47,4208
27-08-2023,7,36,1432
27-08-2023,36,12,1432
27-08-2023,46,18,1376
27-08-2023,18,46,2564
27-08-2023,45,48,1460
27-08-2023,45,42,1764
27-08-2023,23,25,424
27-08-2023,48,45,2284
27-08-2023,42,45,2104
27-08-2023,2,47,2165
27-08-2023,3,45,2244
27-08-2023,46,15,1504
27-08-2023,45,34,1675
27-08-2023,47,2,1815
27-08-2023,34,45,2210
27-08-2023,47,28,1295
27-08-2023,45,3,1384
27-08-2023,47,46,2360
27-08-2023,2,16,1775
27-08-2023,25,23,740
27-08-2023,46,26,1500
27-08-2023,36,27,1196
27-08-2023,16,2,1975
27-08-2023,23,13,1875
27-08-2023,2,31,1056
27-08-2023,26,46,1870
27-08-2023,31,2,1604
27-08-2023,15,46,2148
27-08-2023,30,14,1144
27-08-2023,2,19,2595
27-08-2023,28,47,2295
27-08-2023,47,3,1390
27-08-2023,45,5,1740
27-08-2023,36,37,270
27-08-2023,46,47,1835
27-08-2023,5,45,2560
27-08-2023,46,20,1625
27-08-2023,3,47,2025
27-08-2023,20,46,2185
27-08-2023,19,2,1450
27-08-2023,27,36,1385
27-08-2023,14,30,2695
27-08-2023,45,39,1296
27-08-2023,39,45,2412
27-08-2023,36,41,68
27-08-2023,2,21,1560
27-08-2023,8,47,2095
27-08-2023,47,6,1540
27-08-2023,41,36,60
27-08-2023,2,1,1485
27-08-2023,37,36,70
27-08-2023,47,30,2110
27-08-2023,47,8,1505
27-08-2023,22,36,1785
27-08-2023,6,47,2115
27-08-2023,46,33,1200
27-08-2023,45,44,1265
27-08-2023,33,46,2630
27-08-2023,21,2,1525
27-08-2023,36,22,1390
27-08-2023,2,14,1340
27-08-2023,1,2,1395
27-08-2023,17,23,1260
27-08-2023,4,29,915
27-08-2023,2,24,1250
27-08-2023,44,45,1490
27-08-2023,47,10,1010
27-08-2023,38,36,1090
27-08-2023,19,30,1665
28-08-2023,45,46,3160
28-08-2023,46,45,3388
28-08-2023,45,47,3360
28-08-2023,47,45,3356
28-08-2023,46,9,3249
28-08-2023,9,46,4125
28-08-2023,46,48,2961
28-08-2023,48,46,4029
28-08-2023,45,9,2064
28-08-2023,9,45,3060
28-08-2023,47,5,2469
28-08-2023,5,47,3192
28-08-2023,46,44,1156
28-08-2023,46,35,1388
28-08-2023,45,28,1212
28-08-2023,35,46,2804
28-08-2023,44,46,1864
28-08-2023,2,40,2180
28-08-2023,11,36,1228
28-08-2023,19,32,4304
28-08-2023,36,11,1804
28-08-2023,28,45,2036
28-08-2023,2,30,2792
28-08-2023,40,2,1136
28-08-2023,30,2,2044
28-08-2023,32,19,2356
28-08-2023,12,36,2176
28-08-2023,47,43,2700
28-08-2023,13,23,2124
28-08-2023,36,7,924
28-08-2023,43,47,3036
28-08-2023,7,36,924
28-08-2023,36,12,1316
28-08-2023,46,18,1428
28-08-2023,18,46,1616
28-08-2023,45,48,1084
28-08-2023,45,42,1248
28-08-2023,23,25,504
28-08-2023,48,45,1964
28-08-2023,42,45,1412
28-08-2023,2,47,1485
28-08-2023,3,45,1752
28-08-2023,46,15,1196
28-08-2023,45,34,955
28-08-2023,47,2,1300
28-08-2023,34,45,1230
28-08-2023,47,28,855
28-08-2023,45,3,1152
28-08-2023,47,46,1550
28-08-2023,2,16,1670
28-08-2023,25,23,412
28-08-2023,46,26,1530
28-08-2023,36,27,1444
28-08-2023,16,2,1240
28-08-2023,23,13,1760
28-08-2023,2,31,756
28-08-2023,26,46,1400
28-08-2023,31,2,1156
28-08-2023,15,46,1772
28-08-2023,30,14,1160
28-08-2023,2,19,2290
28-08-2023,28,47,1440
28-08-2023,47,3,1510
28-08-2023,45,5,1360
28-08-2023,36,37,180
28-08-2023,46,47,1575
28-08-2023,5,45,2055
28-08-2023,46,20,1035
28-08-2023,3,47,1200
28-08-2023,20,46,1465
28-08-2023,19,2,815
28-08-2023,27,36,1345
28-08-2023,14,30,1450
28-08-2023,45,39,800
28-08-2023,39,45,1764
28-08-2023,36,41,60
28-08-2023,2,21,1560
28-08-2023,8,47,1340
28-08-2023,47,6,1500
28-08-2023,41,36,16
28-08-2023,2,1,1645
28-08-2023,37,36,58
28-08-2023,47,30,1785
28-08-2023,47,8,1170
28-08-2023,22,36,1220
28-08-2023,6,47,1685
28-08-2023,46,33,780
28-08-2023,45,44,1075
28-08-2023,33,46,1315
28-08-2023,21,2,1020
28-08-2023,36,22,990
28-08-2023,2,14,1115
28-08-2023,1,2,1315
28-08-2023,17,23,1105
28-08-2023,4,29,1070
28-08-2023,2,24,1350
28-08-2023,44,45,1290
28-08-2023,47,10,865
28-08-2023,38,36,595
28-08-2023,19,30,1035
29-08-2023,45,46,3080
29-08-2023,46,45,3026
29-08-2023,45,47,4012
29-08-2023,47,45,3046
29-08-2023,46,9,3600
29-08-2023,9,46,4260
29-08-2023,46,48,2610
29-08-2023,48,46,3849
29-08-2023,45,9,2520
29-08-2023,9,45,3069
29-08-2023,47,5,3174
29-08-2023,5,47,2139
29-08-2023,46,44,1252
29-08-2023,46,35,1520
29-08-2023,45,28,1704
29-08-2023,35,46,2100
29-08-2023,44,46,1808
29-08-2023,2,40,2308
29-08-2023,11,36,1904
29-08-2023,19,32,6296
29-08-2023,36,11,3076
29-08-2023,28,45,1456
29-08-2023,2,30,2912
29-08-2023,40,2,1216
29-08-2023,30,2,1952
29-08-2023,32,19,2872
29-08-2023,12,36,3300
29-08-2023,47,43,3172
29-08-2023,13,23,1660
29-08-2023,36,7,1740
29-08-2023,43,47,1988
29-08-2023,7,36,1768
29-08-2023,36,12,2244
29-08-2023,46,18,1104
29-08-2023,18,46,1436
29-08-2023,45,48,1092
29-08-2023,45,42,1144
29-08-2023,23,25,428
29-08-2023,48,45,1540
29-08-2023,42,45,1176
29-08-2023,2,47,1670
29-08-2023,3,45,1384
29-08-2023,46,15,1180
29-08-2023,45,34,1160
29-08-2023,47,2,1505
29-08-2023,34,45,2315
29-08-2023,47,28,1275
29-08-2023,45,3,2012
29-08-2023,47,46,1510
29-08-2023,2,16,2135
29-08-2023,25,23,404
29-08-2023,46,26,1290
29-08-2023,36,27,1524
29-08-2023,16,2,1435
29-08-2023,23,13,1485
29-08-2023,2,31,832
29-08-2023,26,46,1340
29-08-2023,31,2,1112
29-08-2023,15,46,1644
29-08-2023,30,14,1392
29-08-2023,2,19,2915
29-08-2023,28,47,1105
29-08-2023,47,3,1880
29-08-2023,45,5,2475
29-08-2023,36,37,312
29-08-2023,46,47,1320
29-08-2023,5,45,1575
29-08-2023,46,20,1145
29-08-2023,3,47,955
29-08-2023,20,46,1595
29-08-2023,19,2,1305
29-08-2023,27,36,1135
29-08-2023,14,30,1375
29-08-2023,45,39,1048
29-08-2023,39,45,1080
29-08-2023,36,41,96
29-08-2023,2,21,2160
29-08-2023,8,47,1045
29-08-2023,47,6,1855
29-08-2023,41,36,12
29-08-2023,2,1,1555
29-08-2023,37,36,68
29-08-2023,47,30,1580
29-08-2023,47,8,1715
29-08-2023,22,36,1810
29-08-2023,6,47,1300
29-08-2023,46,33,635
29-08-2023,45,44,935
29-08-2023,33,46,1475
29-08-2023,21,2,1410
29-08-2023,36,22,1425
29-08-2023,2,14,1730
29-08-2023,1,2,1165
29-08-2023,17,23,1185
29-08-2023,4,29,850
29-08-2023,2,24,1290
29-08-2023,44,45,935
29-08-2023,47,10,1070
29-08-2023,38,36,770
29-08-2023,19,30,970
30-08-2023,45,46,2868
30-08-2023,46,45,2834
30-08-2023,45,47,3762
30-08-2023,47,45,3144
30-08-2023,46,9,3729
30-08-2023,9,46,3705
30-08-2023,46,48,2880
30-08-2023,48,46,3180
30-08-2023,45,9,2394
30-08-2023,9,45,2856
30-08-2023,47,5,3972
30-08-2023,5,47,2406
30-08-2023,46,44,1368
30-08-2023,46,35,1500
30-08-2023,45,28,1976
30-08-2023,35,46,1712
30-08-2023,44,46,1540
30-08-2023,2,40,1556
30-08-2023,11,36,1584
30-08-2023,19,32,4164
30-08-2023,36,11,1608
30-08-2023,28,45,1416
30-08-2023,2,30,3324
30-08-2023,40,2,1012
30-08-2023,30,2,2556
30-08-2023,32,19,2380
30-08-2023,12,36,2132
30-08-2023,47,43,2500
30-08-2023,13,23,1716
30-08-2023,36,7,1504
30-08-2023,43,47,1788
30-08-2023,7,36,1392
30-08-2023,36,12,2104
30-08-2023,46,18,1248
30-08-2023,18,46,1288
30-08-2023,45,48,1044
30-08-2023,45,42,1200
30-08-2023,23,25,300
30-08-2023,48,45,1264
30-08-2023,42,45,1448
30-08-2023,2,47,1560
30-08-2023,3,45,1576
30-08-2023,46,15,1168
30-08-2023,45,34,1340
30-08-2023,47,2,1230
30-08-2023,34,45,2510
30-08-2023,47,28,1350
30-08-2023,45,3,1620
30-08-2023,47,46,1545
30-08-2023,2,16,1685
30-08-2023,25,23,520
30-08-2023,46,26,1260
30-08-2023,36,27,692
30-08-2023,16,2,1595
30-08-2023,23,13,1425
30-08-2023,2,31,948
30-08-2023,26,46,1440
30-08-2023,31,2,828
30-08-2023,15,46,1652
30-08-2023,30,14,960
30-08-2023,2,19,1500
30-08-2023,28,47,1085
30-08-2023,47,3,1660
30-08-2023,45,5,1635
30-08-2023,36,37,78
30-08-2023,46,47,1460
30-08-2023,5,45,1455
30-08-2023,46,20,1160
30-08-2023,3,47,1295
30-08-2023,20,46,1325
30-08-2023,19,2,1020
30-08-2023,27,36,815
30-08-2023,14,30,1460
30-08-2023,45,39,1188
30-08-2023,39,45,932
30-08-2023,36,41,112
30-08-2023,2,21,1410
30-08-2023,8,47,1290
30-08-2023,47,6,1700
30-08-2023,41,36,52
30-08-2023,2,1,1215
30-08-2023,37,36,92
30-08-2023,47,30,1155
30-08-2023,47,8,1835
30-08-2023,22,36,1650
30-08-2023,6,47,1485
30-08-2023,46,33,780
30-08-2023,45,44,935
30-08-2023,33,46,1005
30-08-2023,21,2,1445
30-08-2023,36,22,1465
30-08-2023,2,14,1680
30-08-2023,1,2,1245
30-08-2023,17,23,1260
30-08-2023,4,29,945
30-08-2023,2,24,985
30-08-2023,44,45,895
30-08-2023,47,10,1215
30-08-2023,38,36,940
30-08-2023,19,30,630
31-08-2023,45,46,3774
31-08-2023,46,45,2760
31-08-2023,45,47,3824
31-08-2023,47,45,3360
31-08-2023,46,9,4317
31-08-2023,9,46,3321
31-08-2023,46,48,4329
31-08-2023,48,46,2838
31-08-2023,45,9,2883
31-08-2023,9,45,2559
31-08-2023,47,5,3678
31-08-2023,5,47,2901
31-08-2023,46,44,2128
31-08-2023,46,35,2272
31-08-2023,45,28,2040
31-08-2023,35,46,1276
31-08-2023,44,46,1272
31-08-2023,2,40,1692
31-08-2023,11,36,1796
31-08-2023,19,32,3532
31-08-2023,36,11,1228
31-08-2023,28,45,1464
31-08-2023,2,30,2704
31-08-2023,40,2,1884
31-08-2023,30,2,2856
31-08-2023,32,19,3848
31-08-2023,12,36,2112
31-08-2023,47,43,2600
31-08-2023,13,23,1548
31-08-2023,36,7,1564
31-08-2023,43,47,1736
31-08-2023,7,36,1088
31-08-2023,36,12,1936
31-08-2023,46,18,1764
31-08-2023,18,46,1380
31-08-2023,45,48,1816
31-08-2023,45,42,1624
31-08-2023,23,25,384
31-08-2023,48,45,1104
31-08-2023,42,45,1052
31-08-2023,2,47,1465
31-08-2023,3,45,1456
31-08-2023,46,15,1580
31-08-2023,45,34,1670
31-08-2023,47,2,1570
31-08-2023,34,45,1845
31-08-2023,47,28,1360
31-08-2023,45,3,1872
31-08-2023,47,46,1990
31-08-2023,2,16,1650
31-08-2023,25,23,388
31-08-2023,46,26,1465
31-08-2023,36,27,528
31-08-2023,16,2,1865
31-08-2023,23,13,1650
31-08-2023,2,31,1504
31-08-2023,26,46,1580
31-08-2023,31,2,716
31-08-2023,15,46,1264
31-08-2023,30,14,1120
31-08-2023,2,19,1780
31-08-2023,28,47,1355
31-08-2023,47,3,1560
31-08-2023,45,5,1790
31-08-2023,36,37,87
31-08-2023,46,47,1740
31-08-2023,5,45,1605
31-08-2023,46,20,1505
31-08-2023,3,47,1455
31-08-2023,20,46,1145
31-08-2023,19,2,1900
31-08-2023,27,36,1415
31-08-2023,14,30,1565
31-08-2023,45,39,1636
31-08-2023,39,45,1284
31-08-2023,36,41,196
31-08-2023,2,21,1620
31-08-2023,8,47,1505
31-08-2023,47,6,1985
31-08-2023,41,36,108
31-08-2023,2,1,1540
31-08-2023,37,36,134
31-08-2023,47,30,1165
31-08-2023,47,8,1610
31-08-2023,22,36,1235
31-08-2023,6,47,1510
31-08-2023,46,33,1700
31-08-2023,45,44,1160
31-08-2023,33,46,745
31-08-2023,21,2,1465
31-08-2023,36,22,1570
31-08-2023,2,14,1385
31-08-2023,1,2,1265
31-08-2023,17,23,1085
31-08-2023,4,29,825
31-08-2023,2,24,1080
31-08-2023,44,45,860
31-08-2023,47,10,1130
31-08-2023,38,36,1385
31-08-2023,19,30,1335
01-09-2023,45,46,5084
01-09-2023,46,45,3438
01-09-2023,45,47,4976
01-09-2023,47,45,3652
01-09-2023,46,9,6498
01-09-2023,9,46,4296
01-09-2023,46,48,6480
01-09-2023,48,46,3459
01-09-2023,45,9,3759
01-09-2023,9,45,2568
01-09-2023,47,5,4638
01-09-2023,5,47,2529
01-09-2023,46,44,3940
01-09-2023,46,35,4480
01-09-2023,45,28,3760
01-09-2023,35,46,1516
01-09-2023,44,46,1500
01-09-2023,2,40,2048
01-09-2023,11,36,1844
01-09-2023,19,32,3136
01-09-2023,36,11,1360
01-09-2023,28,45,992
01-09-2023,2,30,2940
01-09-2023,40,2,2264
01-09-2023,30,2,2784
01-09-2023,32,19,3348
01-09-2023,12,36,1780
01-09-2023,47,43,3372
01-09-2023,13,23,2096
01-09-2023,36,7,1760
01-09-2023,43,47,2104
01-09-2023,7,36,1004
01-09-2023,36,12,1988
01-09-2023,46,18,2820
01-09-2023,18,46,1452
01-09-2023,45,48,2568
01-09-2023,45,42,2132
01-09-2023,23,25,588
01-09-2023,48,45,1260
01-09-2023,42,45,1560
01-09-2023,2,47,2320
01-09-2023,3,45,1160
01-09-2023,46,15,2332
01-09-2023,45,34,2430
01-09-2023,47,2,1675
01-09-2023,34,45,1615
01-09-2023,47,28,1835
01-09-2023,45,3,1884
01-09-2023,47,46,2345
01-09-2023,2,16,2275
01-09-2023,25,23,448
01-09-2023,46,26,1555
01-09-2023,36,27,728
01-09-2023,16,2,1695
01-09-2023,23,13,1980
01-09-2023,2,31,1836
01-09-2023,26,46,1635
01-09-2023,31,2,1076
01-09-2023,15,46,1168
01-09-2023,30,14,1900
01-09-2023,2,19,2260
01-09-2023,28,47,1065
01-09-2023,47,3,1590
01-09-2023,45,5,2970
01-09-2023,36,37,66
01-09-2023,46,47,1820
01-09-2023,5,45,1210
01-09-2023,46,20,2125
01-09-2023,3,47,1200
01-09-2023,20,46,1430
01-09-2023,19,2,2180
